Timestamp,stateEstimateZ.x,stateEstimateZ.y,stateEstimateZ.z,stateEstimateZ.vx,stateEstimateZ.vy,stateEstimateZ.vz,stateEstimateZ.qw,stateEstimateZ.qx,stateEstimateZ.qy,stateEstimateZ.qz,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw
1044104,958,-280,516,213,933,-353,-0.031826724006439516,-0.11762050176292864,0.08994508958341602,0.9884646468457464,970,-357,110
1044145,966,-234,495,76,912,-321,-0.002767541217951262,-0.08994508958341602,0.09686394262829418,0.9912212660117522,1710,-2902,-157
1044195,968,-195,482,18,898,-275,0.023524100352585727,-0.024907870961561357,0.09409640141034291,0.9949734076388108,617,-1389,-286
1044245,968,-149,469,6,864,-215,0.031826724006439516,-0.015221476698731942,0.08856131897444039,0.9954457589781752,-187,1913,-100
1044295,982,-116,467,51,739,-100,0.044280659487220195,-0.05950213618595213,0.09132886019239164,0.9930547609677142,718,702,101
1044352,986,-89,465,19,662,-36,0.06642098923083029,-0.047048200705171454,0.09963148384624543,0.9916896119384326,667,-2312,-156
1044396,988,-57,461,24,562,-16,0.06918853044878155,0.01383770608975631,0.10655033689112359,0.9918006305971476,-874,-1145,-239
1044450,991,-34,460,58,509,0,0.03874557705131767,0.012453935480780678,0.10101525445522107,0.9940521103631076,-2721,2834,-96
1044495,997,-4,459,54,501,14,-0.02767541217951262,-0.07333984227570844,0.09271263080136728,0.992602492030701,-2321,2707,108
1044551,1000,22,447,-34,546,-46,-0.06226967740390339,-0.10793410750009921,0.0844100071475135,0.9886089552535561,93,-1568,-3
1044595,998,47,444,-120,597,-40,-0.0581183655769765,-0.06642098923083029,0.07057230105775718,0.9935945139218876,254,-2373,-172
1044646,990,80,442,-170,657,-22,-0.06365344801287903,-0.024907870961561357,0.06365344801287903,0.9956284824553312,-1035,924,-108
1044695,973,117,450,-267,737,63,-0.08717754836546475,-0.07610738349365971,0.06780475983980593,0.9909643060079422,-580,2317,119
1044745,961,148,454,-344,802,86,-0.08579377775648912,-0.10516656628214796,0.07749115410263534,0.9877117707461699,1112,-1057,143
1044795,953,204,465,-365,922,122,-0.05950213618595213,-0.047048200705171454,0.07333984227570844,0.9944180359057696,953,-3133,-150
1044851,930,259,472,-400,990,130,-0.05119951253209835,0.015221476698731942,0.06642098923083029,0.9963609630817455,-212,357,-189
1044899,916,300,476,-359,1013,122,-0.04843197131414709,-0.005535082435902524,0.06503721862185466,0.9966914603883121,807,2378,-25
1044946,904,368,483,-348,1101,111,-0.01660524730770757,-0.05119951253209835,0.06226967740390339,0.9966069249981856,2045,-91,62
1044995,888,414,491,-392,1088,133,0.02629164157053699,-0.030442953397463883,0.06642098923083029,0.996980555658717,909,-1228,-223
1045045,866,470,498,-410,1054,125,0.02905918278848825,-0.019372788525658834,0.060885906794927766,0.9975335409469521,-1466,2205,-140
1045095,843,526,504,-458,1036,102,-0.002767541217951262,-0.1023990250641967,0.05673459496800087,0.9931203180457673,-682,3653,54
1045146,816,581,509,-599,1032,83,0.006918853044878155,-0.1660524730770757,0.06226967740390339,0.9841245820187321,1809,-221,150
1045195,788,624,512,-725,1008,52,0.047048200705171454,-0.13145820785268494,0.07057230105775718,0.9876865680578932,1606,-3124,-221
1045251,750,666,515,-798,893,19,0.06642098923083029,-0.05396705375004961,0.07610738349365971,0.9934200901315043,-1113,-474,-268
1045295,710,702,511,-827,794,-14,0.03597803583336641,-0.07333984227570844,0.07195607166673282,0.9940569260474167,-1207,2403,-119
